id,type,status,indexable,cornerstone,site_section,title,url_live,content_format,summary,key_components,primary_cta,image_count,word_count,n_sections,has_video,seo_title,meta_description,focus_keyword,h1,org_traffic_est,traffic_value_usd,top_keyword,serp_position,ranking_keywords,links_in,links_out,price,sku,stock,reading_time_min,editor,parent_id,url_local,last_modified,audit_action,notes
1607,post,publish,Yes,,Blog — Posts,Cavallo Helps You Spot Signs of a Sore Back,https://cavallo-inc.com/cavallo-helps-spot-signs-sore-back/,Standard article (text + images),"Common signs of a sore back in horses, including reluctance to move forward, travel in a frame, or pick up a certain canter lead.",,None,3,429,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/cavallo-helps-spot-signs-sore-back/,2025-05-16 10:18:22,,
1118,post,publish,Yes,,Blog — Posts,Cavallo Hoof Boot Production,https://cavallo-inc.com/cavallo-hoof-boot-production/,Standard article (text + images),"Carole Herder describes quality control at the Cavallo hoof boot factory in China, emphasizing hand inspection, worker craftsmanship, and the CANEI continuous-improvement philosophy.",,None,1,270,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/cavallo-hoof-boot-production/,2025-07-03 19:06:49,,
1119,post,publish,Yes,,Blog — Posts,Cavallo Hoof Boots - Ready for the World,https://cavallo-inc.com/cavallo-hoof-boots-ready-for-the-world/,Standard article (text + images),"Carole Herder recounts loading a 40-foot shipping container of Cavallo hoof boots bound for Europe and the USA, and highlights the family-run nature of the China factory team.",Image gallery,None,3,178,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/cavallo-hoof-boots-ready-for-the-world/,2025-07-03 19:07:02,,
1798,post,publish,Yes,,Blog — Posts,Cavallo Hoof Boots Australia is UP AND RUNNING!,https://cavallo-inc.com/cavallo-hoof-boots-australia-is-up-and-running/,Standard article (text + images),"Announcement that the Cavallo Hoof Boots Australia website has launched, giving Australian customers access to the full Cavallo product range.",Bulleted list,Shop hoof boots,2,112,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/cavallo-hoof-boots-australia-is-up-and-running/,2026-03-17 19:48:32,,
1175,post,publish,Yes,,Blog — Posts,Cavallo Hoof Boots help Lame Quarter Horse,https://cavallo-inc.com/cavallo-hoof-boots-help-lame-quarter-horse/,Standard article (text + images),Customer testimonial from Celia about her lame AQHA gelding Flash becoming sound on trails using Sport Hoof Boots after going barefoot.,Customer testimonial,None,0,54,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/cavallo-hoof-boots-help-lame-quarter-horse/,2025-07-03 19:16:14,,
1170,post,publish,Yes,,Blog — Posts,Cavallo Hoof Boots on Patrol,https://cavallo-inc.com/cavallo-hoof-boots-on-patrol/,Standard article (text + images),"Customer testimonial from Laurie about using Cavallo Sport boots on mounted patrol in Rancho Cuyamaca State Park over rocky, snowy, and wet terrain.",,None,0,98,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/cavallo-hoof-boots-on-patrol/,2025-07-03 19:15:12,,
1803,post,publish,Yes,,Blog — Posts,Cavallo Hoof Boots Proven to Minimize Load Impact,https://cavallo-inc.com/cavallo-hoof-boots-proven-to-minimize-load-impact/,Standard article (text + images),"Reports a Western Kentucky University study showing Cavallo Trek boots minimize hoof load impact, measured via Fujifilm Prescale pressure film.",Image gallery,Shop hoof boots,3,411,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/cavallo-hoof-boots-proven-to-minimize-load-impact/,2025-05-16 10:16:56,,
1120,post,publish,Yes,,Blog — Posts,Cavallo Hoof Boots Sole Connection,https://cavallo-inc.com/cavallo-hoof-boots-sole-connection/,Standard article (text + images),"Carole Herder profiles Cavallo's outsole supplier Eric Chiu, whose company also supplies Doc Martens, Wolverine, Caterpillar and Ariat, framing him as a quality partner for hoof boot soles.",,None,1,203,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/cavallo-hoof-boots-sole-connection/,2025-07-03 19:07:08,,
1477,post,publish,Yes,,Blog — Posts,Cavallo Hoof Boots Travel Across the USA,https://cavallo-inc.com/cavallo-hoof-boots-travel-across-the-usa/,Standard article (text + images),"Post covering The Caravan, a 2,500-mile transcontinental horse-powered journey across the USA in 2014-15, featuring barefoot horses and promoting therapeutic and long-distance driving.",Body text,None,1,328,0,,,Cavallo Hoof Boots Travel Across the USA: This amazing feat started in California in November 2014 and is aiming to hit Weirsdale in Florida on the 14th.,,,,,,,,,0,,,,2,Classic,,http://cavallo.local/cavallo-hoof-boots-travel-across-the-usa/,2025-07-03 20:18:17,,
1493,post,publish,Yes,,Blog — Posts,Cavallo Hoof Boots...For Healing!,https://cavallo-inc.com/cavallo-hoof-boots-for-healing/,Standard article (text + images),Blog post by Carole Herder arguing that Cavallo hoof boots are better than homemade duct-tape bandages for holding poultices and dressings in place while protecting an injured or diseased hoof.,Inline images,Shop hoof boots,3,360,0,,,,,,,,,,,,0,,,,3,Gutenberg,,http://cavallo.local/cavallo-hoof-boots-for-healing/,2025-05-16 10:18:37,,
1677,post,publish,Yes,,Blog — Posts,Cavallo in Action at the Mane Event!,https://cavallo-inc.com/cavallo-action-mane-event/,Standard article (text + images),"Recap of Cavallo at the 2017 Mane Event in Chilliwack BC, launching a new clothing line and meeting barefoot advocates, vets and horse-rescue supporters.","Image gallery, Video embed",None,4,221,0,Yes,,,,,,,,,,,0,,,,2,Gutenberg,,http://cavallo.local/cavallo-action-mane-event/,2025-05-16 10:18:14,,
1034,post,publish,Yes,,Blog — Posts,Cavallo in California,https://cavallo-inc.com/cavallo-in-california/,Standard article (text + images),"Travel post about meeting Cavallo customers and a California store rep, touting hoof-boot features and Cavallo's role as Official Hoof Boot of ACTHA.",,None,1,157,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/cavallo-in-california/,2025-07-03 18:51:20,,
1151,post,publish,Yes,,Blog — Posts,Cavallo in Great Britain,https://cavallo-inc.com/cavallo-in-great-britain/,Standard article (text + images),"Cavallo sponsors the Great Britain TREC team at the 2012 World Championships in Mafra, Portugal, providing saddle pads for proper saddle fit.",,None,1,109,0,,,,,,,,,,,,0,,,,1,Gutenberg,,http://cavallo.local/cavallo-in-great-britain/,2025-07-03 19:12:50,,
1345,post,publish,Yes,,Blog — Posts,Cavallo in Michigan,https://cavallo-inc.com/cavallo-in-michigan/,Standard article (text + images),Carole Herder recaps her barefoot hoof care presentation at the 31st Annual Horse Expo at Michigan State University and the audience response.,,None,1,226,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/cavallo-in-michigan/,2025-07-03 19:41:18,,
1214,post,publish,Yes,,Blog — Posts,Cavallo in the UK,https://cavallo-inc.com/cavallo-in-the-uk/,Standard article (text + images),"Short blog post sharing a customer photo of Barbara McPhillips carriage-driving in Cavallo Sport hoof boots, with a shout-out to UK equestrian retailer Horse and More.",Customer feature,Visit Horse and More,0,65,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/cavallo-in-the-uk/,2025-07-03 19:22:12,,
968,post,publish,Yes,,Blog — Posts,Cavallo is all about the horse,https://cavallo-inc.com/cavallo-is-all-about-the-horse/,Standard article (text + images),"Brand story explaining the etymology of the name 'Cavallo' and the company's horse-first philosophy of comfort, protection, and support.",,None,1,310,0,,,,,,5,0.0,cavallo in english,8,6,,0,,,,,Classic,,http://cavallo.local/cavallo-is-all-about-the-horse/,2025-07-03 18:35:23,,
1628,post,publish,Yes,,Blog — Posts,Cavallo Keeps You Safe during Hunting Season,https://cavallo-inc.com/cavallo-keeps-safe-hunting-season/,Standard article (text + images),"Trail-riding safety tips for hunting season, covering where hunting is permitted, tracking local seasons, wearing blaze orange, and attaching bells to tack.",,Read more,2,407,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/cavallo-keeps-safe-hunting-season/,2025-05-16 10:18:20,,
2000,post,publish,Yes,,Blog — Posts,Cavallo Laminitis Plan Series: Part 2,https://cavallo-inc.com/laminitis-plan-series-part-2/,Long-form guide / pillar,"Part 2 of the Cavallo laminitis series, covering immediate relief and managing laminitis with Cavallo hoof boots, pads, and ice therapy.","Image gallery, Video embed",Read more,7,1944,0,Yes,,"Cavallo Laminitis Plan Series: Part 2: Welcome to Your Ultimate Laminitis Guide, Part 2: Managing Laminitis with Cavallos It’s a horse owner’s nightmare.",,,,,,,,3,13,,,,11,Gutenberg,,http://cavallo.local/laminitis-plan-series-part-2/,2026-03-17 20:06:31,,
2002,post,publish,Yes,,Blog — Posts,Cavallo Laminitis Plan Series: Part 3,https://cavallo-inc.com/laminitis-plan-for-2024-part-3/,Long-form guide / pillar,"Part 3 of the Cavallo laminitis series, sharing hope and recovery stories plus videos on diet, herd connection, and hoof care after laminitis.","Image gallery, Video embed, Bulleted list",Read more,6,1635,0,Yes,,,,,,,,,,2,11,,,,9,Gutenberg,,http://cavallo.local/laminitis-plan-for-2024-part-3/,2026-05-14 21:56:44,,
1510,post,publish,Yes,,Blog — Posts,"Cavallo Now Offers Natural Solutions' ""Natural Stride"" Joint Supplements",https://cavallo-inc.com/cavallo-now-offers-natural-solutions-natural-stride-joint-supplements/,Standard article (text + images),Carole Herder post announcing Cavallo's partnership to offer Natural Solutions' Natural Stride joint and arthritis supplement for horses and dogs.,Inline images,Shop now,2,526,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/cavallo-now-offers-natural-solutions-natural-stride-joint-supplements/,2025-05-16 10:18:34,,
1167,post,publish,Yes,,Blog — Posts,Cavallo on the Road,https://cavallo-inc.com/cavallo-on-the-road/,Standard article (text + images),"Recap of Carole Herder's barefoot-program presentation at the Northwest Horse Fair & Expo in Albany, Oregon, including show highlights.",,None,1,155,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/cavallo-on-the-road/,2025-07-03 19:14:55,,
960,post,publish,Yes,,Blog — Posts,Cavallo Overseas,https://cavallo-inc.com/cavallo-overseas/,Standard article (text + images),"Travel recap of Cavallo's overseas trip, visiting UK distributor Battles and the Spoga equestrian trade fair in Cologne amid growing barefoot-horse acceptance.",,None,1,407,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/cavallo-overseas/,2025-07-03 18:34:21,,
1662,post,publish,Yes,,Blog — Posts,Cavallo partners with Rocky Mountain Horse Association!,https://cavallo-inc.com/cavallo-partners-rocky-mountain-horse-association/,Standard article (text + images),"Announcement that Cavallo became the official hoof boot of the Rocky Mountain Horse Association, celebrating the breed and promoting boots and Total Comfort Saddle Pads for trail riding.","Video embed, Image gallery",Shop hoof boots,3,257,0,Yes,,,,,,,,,,,0,,,,2,Gutenberg,,http://cavallo.local/cavallo-partners-rocky-mountain-horse-association/,2025-05-16 10:18:12,,
1877,post,publish,Yes,,Blog — Posts,Cavallo Q&A: Veterinary Help for Hooves,https://cavallo-inc.com/veterinary-help-for-hooves-with-cavallo-boots/,FAQ / informational,"Q&A by Carole Herder on using Cavallo hoof boots for veterinary hoof rehab, addressing a laminitis case and how boots plus gel/cushion pads aid healing and alignment.","Standard images, Pull quote/testimonial",Shop hoof boots,3,1024,0,,,,,,,,,,,6,0,,,,,Classic,,http://cavallo.local/veterinary-help-for-hooves-with-cavallo-boots/,2025-07-04 04:14:10,,
1503,post,publish,Yes,,Blog — Posts,Cavallo Rhythm of the Ride,https://cavallo-inc.com/cavallo-rhythm-of-the-ride/,Standard article (text + images),"Reflective essay by Carole Herder on rhythm in nature and riding, encouraging riders to connect with their horse's natural cadence rather than forcing control.",Inline images,Read more,2,737,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/cavallo-rhythm-of-the-ride/,2025-05-16 10:18:35,,
1156,post,publish,Yes,,Blog — Posts,Cavallo Saddle Pads in Switzerland,https://cavallo-inc.com/cavallo-saddle-pads-in-switzerland/,Standard article (text + images),Customer testimonial from Sophie Moreillon in Switzerland praising Cavallo saddle pads for western and baroque riding on a flat-backed PRE horse.,,None,0,68,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/cavallo-saddle-pads-in-switzerland/,2025-07-03 19:14:10,,
1270,post,publish,Yes,,Blog — Posts,Cavallo Sponsors NAPEC,https://cavallo-inc.com/cavallo-sponsors-napec/,Standard article (text + images),"Carole Herder event recap of Cavallo's sponsorship of the North American Police Equestrian Championships (NAPEC) in Richmond, Virginia, describing the mounted-unit competition.",Image gallery,None,3,180,0,,,Cavallo Sponsors NAPEC: From the simple control of siding up to place violation dockets on vehicles to piloting their way through boisterous crowds.,,,,,,,,,0,,,,2,Gutenberg,,http://cavallo.local/cavallo-sponsors-napec/,2025-07-03 19:29:21,,
1409,post,publish,Yes,,Blog — Posts,Cavallo Tucker Saddle Pad,https://cavallo-inc.com/cavallo-tucker-saddle-pad/,Standard article (text + images),"Customer testimonial on the Cavallo saddle pad resolving rub marks on a Tennessee Walker, plus praise for Cavallo TREK boots on a Rocky Mountain horse.",Testimonials,Shop hoof boots,1,136,0,,,,,,,,,,,,0,,,,1,Gutenberg,,http://cavallo.local/cavallo-tucker-saddle-pad/,2025-05-16 10:19:14,,
1561,post,publish,Yes,,Blog — Posts,Cavallo visits Ireland,https://cavallo-inc.com/cavallo-visits-ireland/,Standard article (text + images),"Carole Herder's travel blog about visiting Ireland, including an interview with equine therapist Niamh Fitzpatrick on Masterson Method and navicular recovery.",Image gallery,None,4,1185,0,,,"Cavallo visits Ireland: Among the many friendly Irish, Niamh Fitzpatrick (what a great Irish name!) was in attendance at one of my clinics.",,,,,,,,,4,,,,,Classic,,http://cavallo.local/cavallo-visits-ireland/,2025-05-16 10:18:29,,
993,post,publish,Yes,,Blog — Posts,Cavallo Welcomes Valley Vet Supply to the Palace Arms,https://cavallo-inc.com/cavallo-welcomes-valley-vet-supply-to-the-palace-arms/,Standard article (text + images),"Recap of Cavallo hosting Valley Vet Supply at The Brown Palace in Denver, celebrating their 2010 partnership.",,None,1,144,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/cavallo-welcomes-valley-vet-supply-to-the-palace-arms/,2025-07-03 18:43:00,,
1673,post,publish,Yes,,Blog — Posts,Cavallo World Wide,https://cavallo-inc.com/cavallo-world-wide/,Standard article (text + images),"Cavallo recaps attending the SPOGA Horse trade show in Cologne, Germany, meeting worldwide distributors who carry Cavallo Hoof Boots across 28 countries.",,None,3,270,0,,,,,,,,,,,,4,,,,2,Gutenberg,,http://cavallo.local/cavallo-world-wide/,2026-03-13 00:49:45,,
1051,post,publish,Yes,,Blog — Posts,Cavallo's Friend - Joe Camp,https://cavallo-inc.com/cavallos-friend-joe-camp/,Standard article (text + images),Guest post by Joe Camp (author of Benji and The Soul of a Horse) reflecting on letting horses graze naturally on spring and Bermuda grasses.,,None,2,818,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/cavallos-friend-joe-camp/,2025-07-03 18:54:56,,
1460,post,publish,Yes,,Blog — Posts,Cavallo's Newest Team Member!,https://cavallo-inc.com/cavallos-newest-team-member/,Standard article (text + images),"Carole Herder announcement welcoming new Cavallo team member Jennifer (Jenny) Mundell, with contact details and product mentions.",,Contact us,1,180,0,,,,,,,,,,,,3,,,,1,Gutenberg,,http://cavallo.local/cavallos-newest-team-member/,2026-03-17 18:34:29,,
1248,post,publish,Yes,,Blog — Posts,Cavallos - The Easiest Hoof Boots,https://cavallo-inc.com/cavallos-the-easiest-hoof-boots/,Standard article (text + images),Customer testimonial from Judy (Australia) comparing hoof boot brands and praising Cavallo boots through endurance rides and managing her horse's laminitis on rocky ground.,Customer testimonial,None,1,169,0,,,,,,6,0.13,cavallos,1,1,,0,,,,2,Gutenberg,,http://cavallo.local/cavallos-the-easiest-hoof-boots/,2025-07-03 19:27:00,,
